,MPIO,COD_LOCALIDAD,NOMBRE_LOCALIDAD,NPCEP17,NPCEP4,NPCEP5,NVCBP8B,NVCBP8H,NVCBP11AA
5354,11001,9.0,Fontibon,6,62,2,2,2,4.0
5355,11001,19.0,Ciudad Bolivar,6,70,2,1,2,
5356,11001,10.0,Engativa,6,65,2,2,2,2.0
5357,11001,15.0,Antonio Nariño,6,19,2,2,2,2.0
5358,11001,15.0,Antonio Nariño,6,75,1,1,2,3.0
5359,11001,13.0,Teusaquillo,6,18,1,2,2,4.0
5360,11001,13.0,Teusaquillo,6,12,1,2,2,4.0
5361,11001,4.0,San Cristobal,6,41,1,2,2,2.0
5362,11001,11.0,Suba,6,41,2,1,2,4.0
5363,11001,16.0,Puente Aranda,6,3,1,2,2,3.0
5364,11001,5.0,Usme,6,55,2,2,2,1.0
5365,11001,10.0,Engativa,6,30,1,2,2,3.0
5366,11001,1.0,Usaquen,6,83,1,2,2,6.0
5367,11001,11.0,Suba,6,26,2,2,2,3.0
5368,11001,17.0,La Candelaria,6,61,2,1,2,2.0
5369,25377,,,6,28,2,1,2,2.0
5370,25377,,,6,38,1,2,2,2.0
5371,25377,,,6,7,1,2,2,2.0
5372,25785,,,6,63,2,2,2,3.0
5373,25175,,,6,19,1,2,2,2.0
5374,25740,,,6,68,1,2,2,2.0
5375,25269,,,6,30,1,1,2,2.0
5376,11001,11.0,Suba,6,17,2,2,2,4.0
5377,11001,11.0,Suba,6,8,2,2,2,4.0
5378,11001,7.0,Bosa,6,9,1,2,2,2.0
5379,11001,7.0,Bosa,6,3,2,2,2,2.0
5380,11001,7.0,Bosa,6,1,2,2,2,2.0
5381,11001,15.0,Antonio Nariño,6,8,2,2,2,3.0
5382,11001,12.0,Barrios Unidos,6,75,1,2,2,4.0
5383,11001,4.0,San Cristobal,6,63,1,2,2,3.0
5384,11001,8.0,Kennedy,6,39,2,1,2,3.0
5385,11001,6.0,Tunjuelito,6,25,2,2,2,2.0
5386,11001,3.0,Santa Fe,6,26,1,2,2,3.0
5387,11001,11.0,Suba,6,15,2,2,2,4.0
5388,11001,11.0,Suba,6,59,2,2,2,5.0
5389,11001,8.0,Kennedy,6,43,2,2,2,2.0
5390,11001,8.0,Kennedy,6,14,1,2,2,2.0
5391,11001,3.0,Santa Fe,6,51,2,2,2,2.0
5392,11001,8.0,Kennedy,6,19,2,2,2,2.0
5393,11001,5.0,Usme,6,7,2,1,1,1.0
5394,11001,1.0,Usaquen,6,40,2,2,2,5.0
5395,11001,8.0,Kennedy,6,74,2,2,2,3.0
5396,11001,12.0,Barrios Unidos,6,53,2,2,2,3.0
5397,11001,11.0,Suba,6,39,2,2,2,5.0
5398,11001,8.0,Kennedy,6,60,2,2,2,2.0
5399,11001,8.0,Kennedy,6,18,2,2,2,2.0
5400,11001,2.0,Chapinero,6,64,2,2,2,4.0
5401,11001,12.0,Barrios Unidos,6,68,2,2,2,5.0
5402,11001,3.0,Santa Fe,6,62,1,2,2,4.0
5403,11001,14.0,Los Martires,6,59,2,2,2,3.0
5404,11001,11.0,Suba,6,67,2,2,2,3.0
5405,11001,13.0,Teusaquillo,6,10,2,2,2,4.0
5406,11001,11.0,Suba,6,56,2,2,2,4.0
5407,11001,13.0,Teusaquillo,6,60,1,2,2,4.0
5408,11001,12.0,Barrios Unidos,6,50,2,2,2,4.0
5409,11001,16.0,Puente Aranda,6,54,1,2,2,3.0
5410,11001,5.0,Usme,6,28,1,2,2,1.0
5411,11001,1.0,Usaquen,6,31,2,2,2,4.0
5412,11001,8.0,Kennedy,6,31,2,2,2,4.0
5413,11001,8.0,Kennedy,6,5,1,2,2,4.0
5414,11001,4.0,San Cristobal,6,48,1,2,2,2.0
5415,11001,19.0,Ciudad Bolivar,6,8,1,2,2,2.0
5416,11001,19.0,Ciudad Bolivar,6,69,2,2,2,1.0
5417,25899,,,6,72,2,2,2,3.0
5418,25214,,,6,61,2,2,2,3.0
5419,25214,,,6,68,1,1,2,2.0
5420,25758,,,6,47,1,2,2,2.0
5421,25473,,,6,83,2,2,2,2.0
5422,25754,,,6,68,2,1,1,1.0
5423,25099,,,6,64,2,2,2,2.0
5424,11001,16.0,Puente Aranda,6,89,1,1,2,3.0
5425,11001,14.0,Los Martires,6,69,2,1,2,3.0
5426,11001,16.0,Puente Aranda,6,14,1,2,2,3.0
5427,11001,8.0,Kennedy,6,30,2,2,2,2.0
5428,11001,7.0,Bosa,6,11,1,2,2,2.0
5429,11001,12.0,Barrios Unidos,6,46,1,2,2,3.0
5430,11001,10.0,Engativa,6,16,1,2,2,3.0
5431,11001,3.0,Santa Fe,6,72,2,2,9,3.0
5432,11001,11.0,Suba,6,40,1,2,2,4.0
5433,11001,11.0,Suba,6,14,1,2,2,4.0
5434,11001,1.0,Usaquen,6,97,2,2,2,4.0
5435,11001,6.0,Tunjuelito,6,55,1,1,2,2.0
5436,11001,6.0,Tunjuelito,6,61,1,2,2,2.0
5437,11001,5.0,Usme,6,13,2,2,2,2.0
5438,11001,8.0,Kennedy,6,20,2,2,2,3.0
5439,11001,4.0,San Cristobal,6,57,2,2,2,3.0
5440,11001,7.0,Bosa,6,28,2,2,2,2.0
5441,11001,11.0,Suba,6,32,2,2,2,3.0
5442,11001,4.0,San Cristobal,6,59,1,2,2,3.0
5443,11001,4.0,San Cristobal,6,57,2,2,2,3.0
5444,11001,4.0,San Cristobal,6,56,2,2,2,3.0
5445,11001,8.0,Kennedy,6,15,1,2,2,2.0
5446,11001,8.0,Kennedy,6,14,1,2,2,2.0
5447,11001,4.0,San Cristobal,6,14,2,2,2,3.0
5448,11001,8.0,Kennedy,6,52,2,1,2,2.0
5449,11001,8.0,Kennedy,6,14,2,2,2,2.0
5450,11001,13.0,Teusaquillo,6,59,1,2,2,4.0
5451,11001,11.0,Suba,6,42,1,2,2,2.0
5452,11001,18.0,Rafael Uribe Uribe,6,54,2,2,2,3.0
5453,11001,18.0,Rafael Uribe Uribe,6,28,1,2,2,3.0
5454,11001,19.0,Ciudad Bolivar,6,59,1,2,2,1.0
5455,11001,15.0,Antonio Nariño,6,51,2,2,2,3.0
5456,11001,13.0,Teusaquillo,6,20,2,2,2,4.0
5457,11001,13.0,Teusaquillo,6,58,2,2,2,4.0
5458,11001,13.0,Teusaquillo,6,24,2,2,2,4.0
5459,11001,6.0,Tunjuelito,6,13,2,2,2,3.0
5460,11001,8.0,Kennedy,5,15,1,2,2,2.0
5461,11001,13.0,Teusaquillo,6,46,2,1,2,3.0
5462,11001,13.0,Teusaquillo,6,43,2,2,2,4.0
5463,11001,5.0,Usme,6,13,2,2,2,1.0
5464,11001,13.0,Teusaquillo,6,67,2,2,2,4.0
5465,11001,8.0,Kennedy,6,13,1,2,2,2.0
5466,11001,9.0,Fontibon,6,69,1,2,2,4.0
5467,11001,17.0,La Candelaria,6,63,2,2,2,3.0
5468,11001,11.0,Suba,1,62,1,2,2,4.0
5469,11001,16.0,Puente Aranda,6,55,2,2,2,3.0
5470,11001,16.0,Puente Aranda,6,44,1,2,2,3.0
5471,11001,12.0,Barrios Unidos,6,33,2,2,2,4.0
5472,11001,12.0,Barrios Unidos,6,84,2,1,2,3.0
5473,11001,13.0,Teusaquillo,6,69,1,1,2,4.0
5474,11001,9.0,Fontibon,6,12,1,2,1,3.0
5475,11001,1.0,Usaquen,6,16,2,2,2,4.0
5476,11001,8.0,Kennedy,6,34,1,1,2,3.0
5477,11001,11.0,Suba,6,5,1,2,2,5.0
5478,11001,16.0,Puente Aranda,6,15,1,2,2,3.0
5479,11001,8.0,Kennedy,6,85,2,2,2,3.0
5480,11001,7.0,Bosa,6,19,2,2,2,2.0
5481,11001,11.0,Suba,6,29,1,2,2,4.0
5482,11001,12.0,Barrios Unidos,6,8,1,2,2,3.0
5483,11001,1.0,Usaquen,6,51,1,2,2,4.0
5484,11001,1.0,Usaquen,6,44,2,2,2,4.0
5485,11001,17.0,La Candelaria,6,71,2,2,2,3.0
5486,11001,14.0,Los Martires,6,62,2,2,2,3.0
5487,11001,17.0,La Candelaria,6,97,2,2,2,3.0
5488,11001,1.0,Usaquen,6,17,2,2,2,5.0
5489,11001,7.0,Bosa,6,60,2,2,2,2.0
5490,11001,7.0,Bosa,6,25,2,2,2,2.0
5491,11001,15.0,Antonio Nariño,6,31,2,2,2,3.0
5492,11001,15.0,Antonio Nariño,6,11,2,2,2,3.0
5493,11001,15.0,Antonio Nariño,6,5,1,2,2,3.0
5494,11001,5.0,Usme,6,22,2,1,2,1.0
5495,11001,13.0,Teusaquillo,6,43,1,2,2,4.0
5496,11001,11.0,Suba,6,47,2,1,2,3.0
5497,11001,19.0,Ciudad Bolivar,6,27,2,1,2,1.0
5498,25377,,,6,28,1,2,2,2.0
5499,11001,3.0,Santa Fe,6,88,2,2,2,2.0
5500,11001,3.0,Santa Fe,6,52,2,2,2,3.0
5501,25740,,,6,55,1,2,2,2.0
5502,11001,8.0,Kennedy,6,45,2,2,2,2.0
5503,25099,,,6,44,1,2,2,1.0
5504,11001,3.0,Santa Fe,6,23,2,2,2,2.0
5505,11001,13.0,Teusaquillo,6,38,1,2,2,4.0
5506,11001,13.0,Teusaquillo,6,27,1,2,2,4.0
5507,11001,7.0,Bosa,6,79,1,2,2,2.0
5508,11001,10.0,Engativa,6,36,1,1,2,3.0
5509,11001,10.0,Engativa,6,13,1,1,2,3.0
5510,11001,10.0,Engativa,6,10,1,1,2,3.0
5511,11001,8.0,Kennedy,6,5,1,2,2,2.0
5512,11001,1.0,Usaquen,6,35,1,2,2,4.0
5513,11001,10.0,Engativa,6,66,1,2,2,2.0
5514,11001,10.0,Engativa,6,13,1,2,2,2.0
5515,25175,,,6,41,1,2,2,3.0
5516,11001,10.0,Engativa,6,36,2,2,2,2.0
5517,11001,10.0,Engativa,6,90,1,2,2,3.0
5518,11001,10.0,Engativa,6,60,2,2,2,3.0
5519,11001,10.0,Engativa,6,66,1,2,2,3.0
5520,11001,2.0,Chapinero,6,72,1,1,2,6.0
5521,11001,10.0,Engativa,6,4,1,2,2,2.0
5522,11001,9.0,Fontibon,6,35,2,2,2,4.0
5523,11001,9.0,Fontibon,6,55,2,2,2,4.0
5524,11001,9.0,Fontibon,6,73,2,2,2,5.0
5525,11001,10.0,Engativa,6,58,1,1,2,3.0
5526,11001,10.0,Engativa,6,62,2,1,2,3.0
5527,11001,10.0,Engativa,6,38,1,2,2,3.0
5528,11001,10.0,Engativa,6,28,2,2,2,4.0
5529,11001,10.0,Engativa,6,69,1,1,2,4.0
5530,11001,10.0,Engativa,6,77,1,2,2,3.0
5531,11001,10.0,Engativa,6,61,1,2,2,3.0
5532,11001,10.0,Engativa,6,4,2,1,2,3.0
5533,11001,10.0,Engativa,6,14,1,1,2,2.0
5534,11001,1.0,Usaquen,6,13,1,2,2,6.0
5535,11001,3.0,Santa Fe,6,27,1,2,2,4.0
5536,11001,3.0,Santa Fe,6,23,2,2,2,3.0
5537,11001,9.0,Fontibon,6,65,2,2,2,4.0
5538,11001,9.0,Fontibon,6,66,1,2,2,4.0
5539,11001,9.0,Fontibon,6,60,2,2,2,4.0
5540,25758,,,6,79,2,2,2,2.0
5541,25754,,,6,73,1,2,2,2.0
5542,25754,,,6,77,1,1,2,1.0
5543,25754,,,6,2,1,1,2,1.0
5544,25758,,,6,52,1,2,2,1.0
5545,25290,,,6,88,2,2,2,4.0
5546,25377,,,6,45,1,1,2,1.0
5547,25290,,,6,91,2,2,2,4.0
5548,25290,,,6,71,2,1,2,3.0
5549,25290,,,6,72,1,2,2,4.0
5550,25290,,,6,50,2,1,2,4.0
5551,25754,,,6,83,1,2,2,1.0
5552,25290,,,6,59,2,1,2,2.0
5553,25286,,,6,50,2,2,2,2.0
5554,25286,,,6,80,1,2,2,1.0
5555,25286,,,6,46,1,2,2,1.0
5556,25286,,,6,8,1,2,2,1.0
5557,25286,,,6,74,2,2,2,0.0
5558,25286,,,6,24,1,2,2,1.0
5559,25099,,,6,75,1,2,2,2.0
5560,25099,,,6,81,2,1,2,2.0
5561,25286,,,6,38,2,2,2,0.0
5562,25286,,,6,86,2,1,9,2.0
5563,25286,,,6,37,2,2,2,2.0
5564,25099,,,6,77,2,2,2,2.0
5565,25286,,,6,18,1,2,2,0.0
5566,25175,,,6,42,1,2,2,3.0
5567,25758,,,6,85,2,2,1,3.0
5568,25295,,,6,71,1,2,2,2.0
5569,25295,,,6,52,2,2,2,2.0
5570,25758,,,6,21,1,2,2,2.0
5571,25769,,,6,79,1,2,2,2.0
5572,11001,10.0,Engativa,6,60,2,2,2,3.0
5573,11001,10.0,Engativa,6,36,1,2,2,3.0
5574,11001,17.0,La Candelaria,6,87,2,2,2,3.0
5575,11001,10.0,Engativa,6,22,2,1,2,2.0
5576,11001,10.0,Engativa,6,44,2,1,2,3.0
5577,11001,10.0,Engativa,6,30,2,2,2,2.0
5578,11001,1.0,Usaquen,6,47,2,2,2,4.0
5579,11001,1.0,Usaquen,6,28,2,2,2,4.0
5580,11001,10.0,Engativa,6,13,1,2,2,3.0
5581,11001,12.0,Barrios Unidos,6,41,1,2,2,3.0
5582,11001,9.0,Fontibon,6,80,1,2,2,3.0
5583,25785,,,6,36,1,2,2,3.0
5584,25785,,,1,78,1,2,2,2.0
5585,25785,,,6,39,2,2,2,3.0
5586,11001,12.0,Barrios Unidos,1,37,1,2,2,4.0
5587,25785,,,6,57,2,2,2,2.0
5588,11001,15.0,Antonio Nariño,6,82,1,1,2,3.0
5589,11001,15.0,Antonio Nariño,6,86,2,2,2,3.0
5590,11001,19.0,Ciudad Bolivar,6,39,2,2,2,2.0
5591,11001,8.0,Kennedy,6,48,2,1,1,3.0
5592,11001,18.0,Rafael Uribe Uribe,6,65,2,2,2,3.0
5593,11001,18.0,Rafael Uribe Uribe,6,66,2,2,2,3.0
5594,11001,13.0,Teusaquillo,6,5,2,2,2,4.0
5595,11001,18.0,Rafael Uribe Uribe,6,32,2,2,2,2.0
5596,11001,8.0,Kennedy,6,82,2,2,2,2.0
5597,11001,18.0,Rafael Uribe Uribe,6,78,2,2,2,3.0
5598,11001,17.0,La Candelaria,6,74,1,2,2,3.0
5599,11001,18.0,Rafael Uribe Uribe,6,74,1,2,2,3.0
5600,11001,1.0,Usaquen,6,68,1,2,2,6.0
5601,11001,17.0,La Candelaria,6,65,1,2,2,3.0
5602,11001,17.0,La Candelaria,6,27,2,2,2,3.0
5603,11001,18.0,Rafael Uribe Uribe,6,77,1,2,2,2.0
5604,11001,13.0,Teusaquillo,6,69,2,2,2,4.0
5605,11001,13.0,Teusaquillo,6,84,1,2,2,4.0
5606,11001,8.0,Kennedy,6,20,2,2,2,2.0
5607,11001,18.0,Rafael Uribe Uribe,6,40,2,2,2,3.0
5608,11001,2.0,Chapinero,6,8,1,2,2,6.0
5609,11001,2.0,Chapinero,6,57,2,2,2,6.0
5610,11001,18.0,Rafael Uribe Uribe,6,4,1,2,2,2.0
5611,11001,2.0,Chapinero,6,65,1,2,2,6.0
5612,11001,2.0,Chapinero,6,100,2,2,2,6.0
5613,11001,18.0,Rafael Uribe Uribe,6,59,1,2,2,3.0
5614,11001,2.0,Chapinero,6,47,2,2,2,4.0
5615,11001,18.0,Rafael Uribe Uribe,6,66,1,2,2,3.0
5616,11001,17.0,La Candelaria,6,65,2,1,2,3.0
5617,11001,2.0,Chapinero,6,52,1,2,2,6.0
5618,11001,2.0,Chapinero,6,33,2,2,2,6.0
5619,11001,17.0,La Candelaria,6,25,2,2,2,3.0
5620,11001,18.0,Rafael Uribe Uribe,6,12,1,2,2,2.0
5621,11001,2.0,Chapinero,6,65,2,2,2,4.0
5622,11001,18.0,Rafael Uribe Uribe,6,49,1,9,9,3.0
5623,11001,2.0,Chapinero,6,55,1,2,2,4.0
5624,11001,2.0,Chapinero,6,62,1,2,2,6.0
5625,11001,2.0,Chapinero,6,58,2,2,2,6.0
5626,11001,14.0,Los Martires,6,10,1,1,2,3.0
5627,11001,8.0,Kennedy,6,15,1,2,2,2.0
5628,11001,13.0,Teusaquillo,6,85,2,2,2,4.0
5629,11001,13.0,Teusaquillo,6,83,1,2,2,4.0
5630,11001,12.0,Barrios Unidos,6,61,2,2,2,5.0
5631,11001,13.0,Teusaquillo,6,71,2,2,2,5.0
5632,11001,13.0,Teusaquillo,6,53,2,2,2,5.0
5633,11001,13.0,Teusaquillo,6,68,1,2,2,5.0
5634,11001,8.0,Kennedy,6,8,2,2,2,2.0
5635,11001,8.0,Kennedy,6,12,1,2,2,2.0
5636,11001,8.0,Kennedy,6,75,1,2,2,2.0
5637,11001,13.0,Teusaquillo,6,52,1,2,2,5.0
5638,11001,13.0,Teusaquillo,6,29,2,2,2,4.0
5639,11001,3.0,Santa Fe,6,85,2,9,9,2.0
5640,11001,3.0,Santa Fe,6,54,2,2,2,2.0
5641,11001,3.0,Santa Fe,6,26,2,2,2,2.0
5642,11001,3.0,Santa Fe,6,64,2,2,9,3.0
5643,11001,3.0,Santa Fe,6,56,2,2,2,3.0
5644,11001,1.0,Usaquen,6,28,1,1,2,4.0
5645,11001,1.0,Usaquen,6,17,1,1,2,4.0
5646,11001,1.0,Usaquen,6,48,2,2,2,4.0
5647,11001,2.0,Chapinero,6,55,1,2,2,4.0
5648,11001,2.0,Chapinero,6,2,1,2,2,6.0
5649,11001,2.0,Chapinero,6,15,2,2,2,6.0
5650,11001,2.0,Chapinero,6,21,2,2,2,6.0
5651,11001,13.0,Teusaquillo,6,61,2,2,2,4.0
5652,11001,2.0,Chapinero,6,66,1,2,2,4.0
5653,11001,13.0,Teusaquillo,6,20,2,2,2,3.0
5654,11001,2.0,Chapinero,6,102,2,2,2,3.0
5655,11001,2.0,Chapinero,6,13,2,2,2,5.0
5656,11001,14.0,Los Martires,6,74,1,2,2,3.0
5657,11001,2.0,Chapinero,6,83,1,1,2,4.0
5658,11001,13.0,Teusaquillo,6,69,2,2,2,3.0
5659,11001,2.0,Chapinero,6,20,1,2,2,6.0
5660,11001,17.0,La Candelaria,6,33,2,1,2,2.0
5661,11001,2.0,Chapinero,6,28,2,2,2,6.0
5662,11001,14.0,Los Martires,6,66,1,2,2,3.0
5663,11001,13.0,Teusaquillo,6,82,1,2,2,4.0
5664,11001,2.0,Chapinero,6,64,1,2,2,4.0
5665,11001,2.0,Chapinero,6,64,2,2,2,4.0
5666,11001,2.0,Chapinero,6,29,1,9,9,6.0
5667,11001,2.0,Chapinero,6,87,2,2,2,4.0
5668,11001,2.0,Chapinero,6,70,1,2,2,4.0
5669,11001,14.0,Los Martires,6,86,2,1,2,3.0
5670,11001,2.0,Chapinero,6,49,2,2,9,6.0
5671,11001,2.0,Chapinero,6,53,2,2,2,4.0
5672,11001,14.0,Los Martires,6,53,2,2,2,3.0
5673,11001,8.0,Kennedy,6,0,2,2,2,2.0
5674,11001,8.0,Kennedy,6,21,2,2,2,2.0
5675,11001,8.0,Kennedy,6,83,2,2,2,3.0
5676,11001,8.0,Kennedy,6,18,1,1,2,2.0
5677,11001,13.0,Teusaquillo,6,68,2,2,2,5.0
5678,11001,13.0,Teusaquillo,6,38,1,2,2,4.0
5679,11001,6.0,Tunjuelito,6,61,2,2,2,2.0
5680,11001,6.0,Tunjuelito,6,61,1,2,2,2.0
5681,11001,13.0,Teusaquillo,6,101,2,2,2,4.0
5682,11001,13.0,Teusaquillo,6,8,2,2,2,4.0
5683,11001,13.0,Teusaquillo,6,72,2,2,2,4.0
5684,11001,6.0,Tunjuelito,6,71,1,2,2,2.0
5685,11001,2.0,Chapinero,6,70,2,2,2,6.0
5686,11001,8.0,Kennedy,6,72,1,2,2,2.0
5687,11001,8.0,Kennedy,6,71,2,2,2,2.0
5688,11001,2.0,Chapinero,6,45,2,2,2,9.0
5689,11001,12.0,Barrios Unidos,6,94,2,2,2,4.0
5690,11001,2.0,Chapinero,6,78,2,2,2,6.0
5691,11001,2.0,Chapinero,6,31,2,9,9,4.0
5692,11001,2.0,Chapinero,6,30,2,9,9,4.0
5693,11001,2.0,Chapinero,6,5,2,2,2,3.0
5694,11001,2.0,Chapinero,6,28,1,2,2,3.0
5695,11001,12.0,Barrios Unidos,6,99,2,2,9,4.0
5696,11001,2.0,Chapinero,6,74,2,2,2,6.0
5697,11001,12.0,Barrios Unidos,6,83,2,2,2,4.0
5698,11001,2.0,Chapinero,6,88,2,2,2,6.0
5699,11001,18.0,Rafael Uribe Uribe,6,63,1,2,2,2.0
5700,11001,1.0,Usaquen,6,58,1,2,2,6.0
5701,11001,14.0,Los Martires,6,0,1,1,2,3.0
5702,11001,3.0,Santa Fe,6,49,2,2,2,3.0
5703,11001,1.0,Usaquen,6,67,2,2,2,6.0
5704,11001,1.0,Usaquen,6,71,1,2,2,5.0
5705,11001,1.0,Usaquen,6,9,2,2,2,6.0
5706,11001,1.0,Usaquen,6,76,1,2,2,6.0
5707,11001,1.0,Usaquen,6,70,2,2,2,6.0
5708,11001,1.0,Usaquen,6,64,2,2,2,6.0
5709,11001,1.0,Usaquen,6,15,1,2,2,6.0
5710,11001,1.0,Usaquen,6,87,2,2,2,6.0
5711,11001,1.0,Usaquen,6,22,2,2,2,4.0
5712,11001,1.0,Usaquen,6,85,1,2,2,6.0
5713,11001,1.0,Usaquen,6,77,1,2,2,4.0
5714,11001,14.0,Los Martires,6,30,2,2,2,3.0
5715,11001,3.0,Santa Fe,6,86,1,2,2,2.0
5716,11001,1.0,Usaquen,6,72,2,2,2,4.0
5717,11001,13.0,Teusaquillo,6,76,2,2,2,4.0
5718,11001,13.0,Teusaquillo,6,75,2,2,2,4.0
5719,11001,18.0,Rafael Uribe Uribe,6,71,1,2,2,3.0
5720,11001,18.0,Rafael Uribe Uribe,6,70,2,2,2,3.0
5721,11001,1.0,Usaquen,6,65,1,2,2,5.0
5722,11001,1.0,Usaquen,6,88,2,2,2,5.0
5723,11001,14.0,Los Martires,6,69,1,2,2,3.0
5724,11001,14.0,Los Martires,6,66,2,2,2,3.0
5725,11001,14.0,Los Martires,6,68,1,1,2,3.0
5726,11001,3.0,Santa Fe,6,36,2,2,9,2.0
5727,11001,1.0,Usaquen,6,76,1,2,2,5.0
5728,11001,2.0,Chapinero,6,65,1,2,2,6.0
5729,11001,12.0,Barrios Unidos,6,95,2,2,2,4.0
5730,11001,12.0,Barrios Unidos,6,76,2,2,2,3.0
5731,11001,13.0,Teusaquillo,6,32,2,2,2,4.0
5732,11001,8.0,Kennedy,6,87,2,1,2,3.0
5733,11001,13.0,Teusaquillo,6,64,1,2,2,4.0
5734,11001,13.0,Teusaquillo,6,26,1,2,2,4.0
5735,11001,13.0,Teusaquillo,6,62,1,2,2,5.0
5736,11001,17.0,La Candelaria,6,50,2,2,2,3.0
5737,11001,12.0,Barrios Unidos,6,81,2,2,2,5.0
5738,11001,14.0,Los Martires,6,73,2,2,2,3.0
5739,11001,8.0,Kennedy,6,75,2,2,2,2.0
5740,11001,13.0,Teusaquillo,6,81,1,2,2,4.0
5741,11001,12.0,Barrios Unidos,6,67,1,2,2,4.0
5742,11001,12.0,Barrios Unidos,6,63,2,2,2,4.0
5743,11001,12.0,Barrios Unidos,6,43,1,2,2,4.0
5744,11001,13.0,Teusaquillo,6,78,2,2,2,4.0
5745,11001,8.0,Kennedy,6,5,2,2,2,2.0
5746,11001,12.0,Barrios Unidos,6,54,2,2,2,4.0
5747,11001,13.0,Teusaquillo,6,43,1,2,2,4.0
5748,11001,14.0,Los Martires,6,26,1,2,2,3.0
5749,11001,14.0,Los Martires,6,22,1,2,2,3.0
5750,11001,13.0,Teusaquillo,6,76,2,2,2,4.0
5751,11001,2.0,Chapinero,6,57,1,2,2,6.0
5752,11001,2.0,Chapinero,6,28,2,2,2,6.0
5753,11001,3.0,Santa Fe,6,81,1,2,2,3.0
5754,11001,9.0,Fontibon,6,40,1,2,2,5.0
5755,11001,2.0,Chapinero,6,80,1,2,2,6.0
5756,11001,2.0,Chapinero,6,90,2,2,2,3.0
5757,11001,1.0,Usaquen,6,61,2,2,2,5.0
5758,11001,2.0,Chapinero,6,82,1,2,2,3.0
5759,11001,2.0,Chapinero,6,70,1,2,2,5.0
5760,11001,3.0,Santa Fe,6,56,2,9,9,3.0
5761,11001,1.0,Usaquen,6,10,2,2,2,3.0
5762,11001,1.0,Usaquen,6,8,2,2,2,3.0
5763,11001,2.0,Chapinero,6,12,2,1,2,5.0
5764,11001,3.0,Santa Fe,6,82,2,1,2,3.0
5765,11001,3.0,Santa Fe,6,75,2,1,2,3.0
5766,11001,1.0,Usaquen,6,70,2,2,2,6.0
5767,11001,18.0,Rafael Uribe Uribe,6,73,2,1,2,2.0
5768,11001,1.0,Usaquen,6,80,1,2,2,6.0
5769,11001,14.0,Los Martires,6,27,2,2,2,3.0
5770,11001,1.0,Usaquen,5,87,2,2,2,6.0
5771,11001,9.0,Fontibon,6,38,1,2,2,5.0
5772,11001,3.0,Santa Fe,6,74,2,2,2,3.0
5773,11001,2.0,Chapinero,6,89,2,2,2,3.0
5774,11001,2.0,Chapinero,6,49,2,2,2,4.0
5775,11001,1.0,Usaquen,6,35,2,2,2,5.0
5776,11001,1.0,Usaquen,6,31,2,2,2,4.0
5777,11001,1.0,Usaquen,6,41,1,2,2,4.0
5778,11001,3.0,Santa Fe,6,37,2,2,2,4.0
5779,11001,1.0,Usaquen,6,65,1,2,2,5.0
5780,11001,18.0,Rafael Uribe Uribe,6,36,1,2,2,2.0
5781,11001,1.0,Usaquen,6,78,1,2,2,5.0
5782,11001,18.0,Rafael Uribe Uribe,6,60,2,2,2,2.0
5783,11001,1.0,Usaquen,6,96,2,2,2,6.0
5784,11001,2.0,Chapinero,6,88,2,2,2,3.0
5785,11001,2.0,Chapinero,6,76,1,2,2,4.0
5786,11001,2.0,Chapinero,6,48,1,2,2,6.0
5787,11001,2.0,Chapinero,6,37,1,2,2,6.0
5788,11001,2.0,Chapinero,6,11,1,2,2,4.0
5789,11001,14.0,Los Martires,6,51,2,2,2,3.0
5790,11001,14.0,Los Martires,6,4,1,2,2,3.0
5791,11001,9.0,Fontibon,6,36,2,2,2,4.0
5792,11001,9.0,Fontibon,6,83,1,2,2,3.0
5793,11001,9.0,Fontibon,6,53,1,2,2,4.0
5794,11001,9.0,Fontibon,6,75,1,2,2,4.0
5795,11001,14.0,Los Martires,6,59,2,2,2,3.0
5796,11001,9.0,Fontibon,6,34,2,2,2,3.0
5797,11001,9.0,Fontibon,6,12,1,2,2,3.0
5798,11001,9.0,Fontibon,6,6,1,2,2,3.0
5799,11001,9.0,Fontibon,6,3,2,2,2,3.0
5800,11001,14.0,Los Martires,6,56,1,2,2,3.0
5801,11001,2.0,Chapinero,6,85,2,2,2,6.0
5802,11001,2.0,Chapinero,6,96,2,2,2,6.0
5803,11001,3.0,Santa Fe,6,91,2,2,2,3.0
5804,11001,9.0,Fontibon,6,84,2,2,2,3.0
5805,11001,2.0,Chapinero,6,78,2,2,2,1.0
5806,11001,14.0,Los Martires,6,77,2,2,2,3.0
5807,11001,9.0,Fontibon,6,65,2,2,2,4.0
5808,11001,12.0,Barrios Unidos,6,82,1,2,2,3.0
5809,11001,13.0,Teusaquillo,6,75,2,2,2,5.0
5810,11001,12.0,Barrios Unidos,6,79,1,2,2,3.0
5811,11001,8.0,Kennedy,6,14,2,2,2,2.0
5812,11001,14.0,Los Martires,6,71,1,1,2,3.0
5813,11001,13.0,Teusaquillo,6,2,2,2,2,5.0
5814,11001,2.0,Chapinero,6,38,2,2,2,4.0
5815,11001,8.0,Kennedy,6,80,1,2,2,2.0
5816,11001,17.0,La Candelaria,6,65,1,2,1,3.0
5817,11001,8.0,Kennedy,6,21,1,2,2,3.0
5818,11001,14.0,Los Martires,6,64,1,2,2,3.0
5819,11001,13.0,Teusaquillo,6,53,1,2,2,4.0
